source_file,source_path,job_id,epoch,epoch_total,actor_loss_mean,actor_loss_std,actor_loss_min,actor_loss_max,critic_loss_mean,critic_loss_std,critic_loss_min,critic_loss_max,reward_mean,reward_std,reward_min,reward_max,r1_mean,r1_std,r1_min,r1_max,r2_mean,r2_std,r2_min,r2_max,r3_mean,r3_std,r3_min,r3_max,entropy_mean,entropy_std,entropy_min,entropy_max,baseline_acc_mean,baseline_acc_std,baseline_acc_min,baseline_acc_max,model_acc_mean,model_acc_std,model_acc_min,model_acc_max,min_alpha_bucket_acc_mean,min_alpha_bucket_acc_std,min_alpha_bucket_acc_min,min_alpha_bucket_acc_max,strict_min_alpha_bucket_acc_mean,strict_min_alpha_bucket_acc_std,strict_min_alpha_bucket_acc_min,strict_min_alpha_bucket_acc_max,target_in_topk_rate_mean,target_in_topk_rate_std,target_in_topk_rate_min,target_in_topk_rate_max,alpha_gap_mean,alpha_gap_std,alpha_gap_min,alpha_gap_max,per_bucket_0_mean,per_bucket_0_std,per_bucket_0_min,per_bucket_0_max,per_bucket_1_mean,per_bucket_1_std,per_bucket_1_min,per_bucket_1_max,per_bucket_2_mean,per_bucket_2_std,per_bucket_2_min,per_bucket_2_max,per_bucket_3_mean,per_bucket_3_std,per_bucket_3_min,per_bucket_3_max,per_bucket_4_mean,per_bucket_4_std,per_bucket_4_min,per_bucket_4_max,per_bucket_5_mean,per_bucket_5_std,per_bucket_5_min,per_bucket_5_max,per_bucket_6_mean,per_bucket_6_std,per_bucket_6_min,per_bucket_6_max,per_bucket_7_mean,per_bucket_7_std,per_bucket_7_min,per_bucket_7_max,per_bucket_8_mean,per_bucket_8_std,per_bucket_8_min,per_bucket_8_max,per_bucket_9_mean,per_bucket_9_std,per_bucket_9_min,per_bucket_9_max,per_bucket_10_mean,per_bucket_10_std,per_bucket_10_min,per_bucket_10_max,true_bucket_rate_0_mean,true_bucket_rate_0_std,true_bucket_rate_0_min,true_bucket_rate_0_max,true_bucket_rate_1_mean,true_bucket_rate_1_std,true_bucket_rate_1_min,true_bucket_rate_1_max,true_bucket_rate_2_mean,true_bucket_rate_2_std,true_bucket_rate_2_min,true_bucket_rate_2_max,true_bucket_rate_3_mean,true_bucket_rate_3_std,true_bucket_rate_3_min,true_bucket_rate_3_max,true_bucket_rate_4_mean,true_bucket_rate_4_std,true_bucket_rate_4_min,true_bucket_rate_4_max,true_bucket_rate_5_mean,true_bucket_rate_5_std,true_bucket_rate_5_min,true_bucket_rate_5_max,true_bucket_rate_6_mean,true_bucket_rate_6_std,true_bucket_rate_6_min,true_bucket_rate_6_max,true_bucket_rate_7_mean,true_bucket_rate_7_std,true_bucket_rate_7_min,true_bucket_rate_7_max,true_bucket_rate_8_mean,true_bucket_rate_8_std,true_bucket_rate_8_min,true_bucket_rate_8_max,true_bucket_rate_9_mean,true_bucket_rate_9_std,true_bucket_rate_9_min,true_bucket_rate_9_max,true_bucket_rate_10_mean,true_bucket_rate_10_std,true_bucket_rate_10_min,true_bucket_rate_10_max,pred_min_bucket_rate_0_mean,pred_min_bucket_rate_0_std,pred_min_bucket_rate_0_min,pred_min_bucket_rate_0_max,pred_min_bucket_rate_1_mean,pred_min_bucket_rate_1_std,pred_min_bucket_rate_1_min,pred_min_bucket_rate_1_max,pred_min_bucket_rate_2_mean,pred_min_bucket_rate_2_std,pred_min_bucket_rate_2_min,pred_min_bucket_rate_2_max,pred_min_bucket_rate_3_mean,pred_min_bucket_rate_3_std,pred_min_bucket_rate_3_min,pred_min_bucket_rate_3_max,pred_min_bucket_rate_4_mean,pred_min_bucket_rate_4_std,pred_min_bucket_rate_4_min,pred_min_bucket_rate_4_max,pred_min_bucket_rate_5_mean,pred_min_bucket_rate_5_std,pred_min_bucket_rate_5_min,pred_min_bucket_rate_5_max,pred_min_bucket_rate_6_mean,pred_min_bucket_rate_6_std,pred_min_bucket_rate_6_min,pred_min_bucket_rate_6_max,pred_min_bucket_rate_7_mean,pred_min_bucket_rate_7_std,pred_min_bucket_rate_7_min,pred_min_bucket_rate_7_max,pred_min_bucket_rate_8_mean,pred_min_bucket_rate_8_std,pred_min_bucket_rate_8_min,pred_min_bucket_rate_8_max,pred_min_bucket_rate_9_mean,pred_min_bucket_rate_9_std,pred_min_bucket_rate_9_min,pred_min_bucket_rate_9_max,pred_min_bucket_rate_10_mean,pred_min_bucket_rate_10_std,pred_min_bucket_rate_10_min,pred_min_bucket_rate_10_max
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,66,100,-33.3713,48.6701,-210.8832,131.1025,51.5922,3.709,39.9209,70.0347,-17.0039,0.4209,-18.5166,-15.4874,-10.549,0.3919,-12.0633,-9.0304,6.2204,0.1158,5.831,6.7142,-16.571,0.4353,-18.0967,-14.9502,156.7292,0.0953,156.459,157.0081,5.5257,0.1451,4.9844,6.0342,0.002,0.0014,0.0,0.0088,0.2363,0.0077,0.209,0.2703,0.2146,0.0067,0.1911,0.2449,0.9162,0.0035,0.9023,0.927,1.1363,0.0125,1.089,1.1882,0.2681,0.0093,0.2361,0.3038,0.1091,0.0098,0.0778,0.1506,0.1034,0.0126,0.0525,0.1492,0.0832,0.0146,0.0349,0.1506,0.0743,0.0161,0.0154,0.1358,0.0538,0.0164,0.0,0.1256,0.0554,0.0184,0.0063,0.1358,0.0712,0.0224,0.0063,0.1589,0.078,0.0263,0.0,0.1776,0.0518,0.0237,0.0,0.1556,0.0403,0.0062,0.0169,0.0657,0.7234,0.0065,0.6961,0.7465,0.0678,0.0025,0.06,0.077,0.0373,0.0018,0.0316,0.043,0.0242,0.0014,0.0189,0.0288,0.0174,0.0011,0.0133,0.0226,0.013,0.001,0.0092,0.0174,0.0103,0.0009,0.0074,0.0134,0.0083,0.0008,0.0055,0.0112,0.0069,0.0007,0.0047,0.0093,0.0059,0.0007,0.0037,0.0083,0.0855,0.0035,0.0745,0.0997,0.2722,0.0092,0.2388,0.3059,0.118,0.0029,0.1077,0.1284,0.0994,0.0024,0.0915,0.111,0.0842,0.0021,0.0764,0.0922,0.0716,0.0023,0.0622,0.0794,0.0506,0.0023,0.0435,0.061,0.0603,0.0024,0.0526,0.0691,0.0715,0.0025,0.0621,0.0807,0.0728,0.0026,0.0638,0.0806,0.0513,0.0026,0.0423,0.0594,0.0482,0.0027,0.0385,0.0587
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,67,100,-32.8416,47.6137,-185.587,122.7406,51.5839,3.6159,38.9087,64.0672,-16.9995,0.4236,-18.4025,-15.5013,-10.5081,0.3957,-12.0675,-9.164,6.225,0.1157,5.8232,6.6253,-16.5712,0.4371,-18.0762,-15.0264,156.2204,0.2402,155.6077,156.5523,5.5257,0.1457,5.0098,6.0293,0.002,0.0014,0.0,0.0078,0.2358,0.0075,0.2113,0.2645,0.2141,0.0066,0.1933,0.2377,0.9162,0.0036,0.9007,0.9275,1.1362,0.0128,1.0934,1.177,0.2675,0.0092,0.2379,0.305,0.1083,0.0096,0.0745,0.1413,0.1031,0.0126,0.0587,0.1479,0.083,0.0145,0.0315,0.1397,0.0726,0.0158,0.0192,0.1297,0.0534,0.0162,0.0102,0.1179,0.0553,0.0184,0.0054,0.1517,0.0713,0.0229,0.007,0.1618,0.0783,0.0264,0.0,0.1792,0.0512,0.0236,0.0,0.1512,0.0402,0.0059,0.0218,0.0655,0.7234,0.0066,0.6997,0.7448,0.0678,0.0025,0.0594,0.0784,0.0373,0.0017,0.0318,0.0433,0.0242,0.0014,0.0188,0.029,0.0174,0.0012,0.0135,0.0221,0.0129,0.001,0.0094,0.0169,0.0103,0.0009,0.0076,0.0137,0.0083,0.0008,0.0057,0.0111,0.0069,0.0007,0.0046,0.0097,0.0059,0.0007,0.0039,0.0087,0.0855,0.0036,0.0738,0.1013,0.272,0.0091,0.2419,0.3079,0.1179,0.0027,0.1086,0.1273,0.0996,0.0024,0.0912,0.1083,0.084,0.002,0.0763,0.0915,0.0709,0.0022,0.0641,0.0786,0.0505,0.0023,0.0422,0.0587,0.0601,0.0024,0.0518,0.0686,0.0715,0.0025,0.062,0.0799,0.0728,0.0026,0.0638,0.0817,0.052,0.0025,0.0432,0.061,0.0488,0.0026,0.0407,0.0584
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,68,100,-32.9917,47.032,-213.3656,141.1949,51.5586,3.5578,37.7036,68.5527,-17.0023,0.4162,-18.5273,-15.6014,-10.5336,0.402,-12.2491,-9.1106,6.2205,0.1175,5.7751,6.6693,-16.571,0.4305,-18.0908,-15.1143,155.4098,0.1835,155.0095,155.7065,5.5257,0.1435,5.04,6.0352,0.002,0.0014,0.0,0.0078,0.2369,0.0078,0.2074,0.2635,0.2151,0.0068,0.1905,0.2391,0.9162,0.0036,0.9026,0.9268,1.1327,0.0126,1.0936,1.1793,0.2689,0.0094,0.2355,0.3012,0.1079,0.0096,0.0726,0.145,0.1037,0.0127,0.0636,0.1585,0.083,0.0144,0.0372,0.1303,0.0723,0.0158,0.0197,0.1418,0.0531,0.0161,0.0047,0.1262,0.0551,0.0183,0.0066,0.1268,0.0712,0.0229,0.0077,0.1667,0.0781,0.0262,0.0,0.1863,0.0517,0.0234,0.0,0.1429,0.0406,0.0061,0.0215,0.0614,0.7234,0.0067,0.6915,0.7474,0.0678,0.0025,0.0592,0.0783,0.0373,0.0017,0.0304,0.0431,0.0242,0.0014,0.0197,0.0311,0.0174,0.0012,0.0141,0.0221,0.0129,0.001,0.0098,0.0167,0.0103,0.0009,0.0068,0.0132,0.0083,0.0008,0.0057,0.0118,0.0069,0.0007,0.0046,0.0092,0.0059,0.0007,0.0037,0.0086,0.0855,0.0036,0.0749,0.0989,0.2732,0.0093,0.2378,0.3069,0.1177,0.0028,0.1067,0.1268,0.0997,0.0024,0.0921,0.1095,0.0835,0.0021,0.0764,0.0934,0.0708,0.0022,0.0631,0.0789,0.0502,0.0023,0.0429,0.0596,0.0601,0.0023,0.0517,0.0684,0.0714,0.0025,0.0629,0.0806,0.073,0.0026,0.0628,0.0826,0.0519,0.0027,0.0413,0.0637,0.0485,0.0027,0.039,0.0585
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,69,100,-33.306,46.6254,-176.7376,140.4251,51.5144,3.5379,40.7127,68.1702,-16.9968,0.4167,-18.5817,-15.4454,-10.4839,0.3991,-11.985,-9.0715,6.2253,0.1158,5.8295,6.6072,-16.571,0.4312,-18.2549,-14.9912,154.5404,0.1718,154.2581,155.0838,5.5257,0.1437,4.998,6.0879,0.002,0.0014,0.0,0.0098,0.2364,0.0076,0.2111,0.2598,0.2147,0.0067,0.1936,0.237,0.9162,0.0035,0.902,0.9289,1.1301,0.0128,1.0852,1.1735,0.2683,0.0093,0.2385,0.2986,0.1085,0.0097,0.071,0.144,0.1033,0.0125,0.0603,0.1483,0.082,0.014,0.0383,0.1365,0.0731,0.0157,0.0238,0.1423,0.0532,0.0158,0.0057,0.1171,0.0552,0.0183,0.0056,0.1325,0.0722,0.0233,0.0081,0.1826,0.079,0.0266,0.0,0.2018,0.0519,0.0235,0.0,0.1458,0.0406,0.006,0.0221,0.0608,0.7234,0.0065,0.7003,0.7443,0.0678,0.0024,0.0603,0.0773,0.0373,0.0018,0.031,0.0442,0.0242,0.0014,0.0193,0.0288,0.0174,0.0012,0.013,0.0215,0.0129,0.001,0.009,0.0167,0.0103,0.0009,0.0068,0.0134,0.0083,0.0008,0.0057,0.0109,0.0069,0.0007,0.0048,0.0096,0.0059,0.0007,0.0039,0.0085,0.0855,0.0035,0.0723,0.1003,0.2725,0.009,0.2419,0.3036,0.1183,0.0028,0.108,0.1277,0.0991,0.0024,0.0914,0.1074,0.0831,0.002,0.0761,0.09,0.0707,0.0022,0.0635,0.0786,0.0502,0.0022,0.0426,0.0572,0.0605,0.0023,0.0518,0.0698,0.0718,0.0025,0.0639,0.0797,0.0735,0.0026,0.0645,0.0821,0.0519,0.0026,0.0428,0.0615,0.0486,0.0026,0.0401,0.0579
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,70,100,-33.4859,46.7181,-186.7701,123.7602,51.505,3.5723,39.364,64.992,-16.9948,0.4142,-18.4395,-15.4055,-10.4618,0.4009,-12.0427,-8.9762,6.2254,0.1166,5.809,6.6531,-16.5712,0.4287,-18.0264,-15.0264,154.2183,0.0907,153.9939,154.4847,5.5257,0.1429,5.0127,6.0107,0.002,0.0014,0.0,0.008,0.2358,0.0078,0.2065,0.268,0.2143,0.0068,0.1892,0.2423,0.9162,0.0034,0.9048,0.9284,1.1281,0.0125,1.0743,1.1722,0.2677,0.0094,0.2313,0.3072,0.1077,0.0095,0.0781,0.1397,0.1038,0.0126,0.0635,0.1562,0.0822,0.0139,0.042,0.1412,0.0741,0.016,0.0245,0.1383,0.0535,0.0161,0.0054,0.1168,0.0555,0.0184,0.0,0.1397,0.0719,0.0226,0.0074,0.1667,0.0789,0.0259,0.0,0.177,0.0524,0.0235,0.0,0.1429,0.0411,0.0062,0.0219,0.0732,0.7234,0.0065,0.7029,0.7452,0.0678,0.0025,0.0583,0.0779,0.0373,0.0018,0.0313,0.0436,0.0242,0.0014,0.019,0.0289,0.0174,0.0012,0.0134,0.0222,0.0129,0.001,0.0099,0.0169,0.0103,0.0009,0.0074,0.0135,0.0083,0.0008,0.0057,0.0121,0.0069,0.0007,0.0047,0.0096,0.0059,0.0007,0.0038,0.0081,0.0855,0.0035,0.0735,0.0971,0.2718,0.0094,0.2352,0.3089,0.1176,0.0028,0.1075,0.129,0.0995,0.0023,0.089,0.1094,0.0835,0.0021,0.0758,0.0909,0.0713,0.0022,0.0637,0.0783,0.0499,0.0022,0.0406,0.0581,0.0603,0.0024,0.0514,0.0678,0.0718,0.0025,0.0641,0.0808,0.0733,0.0026,0.0645,0.0829,0.0523,0.0027,0.0428,0.0642,0.0488,0.0027,0.0387,0.0593
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,71,100,-33.5929,47.3948,-235.1732,132.9225,51.5015,3.6908,37.5494,68.9804,-16.9914,0.4221,-18.497,-15.2152,-10.4352,0.3766,-12.0376,-9.2011,6.2298,0.1146,5.7771,6.7215,-16.5708,0.4369,-18.1025,-14.792,154.1338,0.2049,153.5855,154.4555,5.5256,0.1456,4.936,6.0361,0.002,0.0014,0.0,0.0078,0.2354,0.0072,0.2102,0.2633,0.214,0.0063,0.1926,0.2388,0.9162,0.0036,0.9029,0.9272,1.1277,0.0123,1.0797,1.1714,0.2674,0.0087,0.2368,0.2981,0.1069,0.0096,0.0787,0.1381,0.1033,0.0127,0.0555,0.1504,0.0823,0.0138,0.0425,0.1337,0.0734,0.0161,0.0179,0.1375,0.0538,0.0161,0.0049,0.1256,0.056,0.0181,0.0,0.1304,0.0726,0.0229,0.008,0.1739,0.0785,0.0261,0.0,0.181,0.0523,0.0236,0.0,0.1429,0.0412,0.006,0.0218,0.0669,0.7234,0.0066,0.6982,0.7495,0.0678,0.0025,0.0598,0.077,0.0373,0.0018,0.0311,0.0451,0.0242,0.0014,0.0189,0.0301,0.0174,0.0012,0.0135,0.0216,0.0129,0.001,0.0096,0.0167,0.0103,0.0009,0.0068,0.0134,0.0083,0.0008,0.0056,0.012,0.0069,0.0007,0.0048,0.0093,0.0059,0.0007,0.0037,0.0085,0.0855,0.0036,0.0742,0.0992,0.2713,0.0087,0.2404,0.3041,0.1167,0.0029,0.1074,0.1283,0.0989,0.0024,0.0906,0.1079,0.0837,0.0022,0.0775,0.0911,0.0711,0.0023,0.063,0.08,0.0504,0.0023,0.0428,0.0591,0.0602,0.0022,0.05,0.0687,0.0725,0.0025,0.0637,0.0812,0.0734,0.0026,0.064,0.0815,0.0528,0.0026,0.0431,0.0626,0.0488,0.0026,0.0407,0.0572
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,72,100,-33.7022,46.4258,-226.2089,130.6713,51.4673,3.5761,40.4513,66.4121,-16.9904,0.4277,-18.4324,-15.6736,-10.4223,0.3839,-11.9323,-9.2627,6.229,0.116,5.8342,6.6,-16.5711,0.4422,-18.0586,-15.2051,153.4383,0.1965,153.0345,153.7538,5.5257,0.1474,5.0723,6.0195,0.002,0.0014,0.0,0.0088,0.2355,0.0071,0.2068,0.2588,0.2141,0.0062,0.1917,0.2361,0.9162,0.0035,0.9029,0.9294,1.1243,0.0129,1.0724,1.1676,0.2674,0.0087,0.235,0.2984,0.1071,0.0095,0.0765,0.1406,0.103,0.0126,0.0628,0.1505,0.0827,0.0142,0.0407,0.1313,0.0733,0.0157,0.0241,0.1271,0.0536,0.016,0.0109,0.1176,0.0553,0.0183,0.0,0.1203,0.0725,0.0232,0.0078,0.1654,0.0784,0.0261,0.0096,0.1875,0.0527,0.0239,0.0,0.1556,0.0415,0.0059,0.0238,0.0663,0.7234,0.0067,0.7029,0.7495,0.0678,0.0025,0.0577,0.0783,0.0373,0.0017,0.0307,0.0434,0.0242,0.0014,0.0195,0.0286,0.0174,0.0012,0.0137,0.0219,0.0129,0.001,0.0096,0.0165,0.0103,0.0009,0.0076,0.0137,0.0083,0.0008,0.0053,0.0111,0.0069,0.0007,0.0046,0.01,0.0059,0.0007,0.0038,0.0085,0.0855,0.0035,0.0722,0.0987,0.2714,0.0086,0.2345,0.3033,0.1167,0.0027,0.1071,0.1255,0.0991,0.0024,0.0909,0.1085,0.0832,0.0021,0.0766,0.0932,0.071,0.0021,0.0639,0.0781,0.0505,0.0022,0.0421,0.0582,0.0605,0.0023,0.0528,0.0684,0.0725,0.0025,0.0633,0.0821,0.0733,0.0026,0.0645,0.0826,0.0525,0.0025,0.0442,0.0641,0.0494,0.0026,0.0412,0.059
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,73,100,-33.4575,46.1239,-190.8087,130.5899,51.4267,3.5506,40.3328,67.609,-16.9927,0.411,-18.3591,-15.6658,-10.4465,0.3959,-11.8723,-8.9822,6.2287,0.1163,5.848,6.6236,-16.5709,0.4247,-17.8799,-15.2285,152.7966,0.1358,152.5605,153.1591,5.5256,0.1416,5.08,5.9639,0.002,0.0014,0.0,0.0088,0.236,0.0074,0.2079,0.267,0.2145,0.0065,0.192,0.2423,0.9162,0.0035,0.9035,0.9279,1.1246,0.0129,1.0767,1.1688,0.2681,0.009,0.2346,0.3054,0.1076,0.0097,0.0787,0.1445,0.1032,0.0128,0.0586,0.1581,0.0826,0.0139,0.0319,0.1361,0.073,0.0155,0.0221,0.1336,0.0527,0.0161,0.0056,0.1173,0.0557,0.0183,0.0,0.131,0.0726,0.0231,0.007,0.1774,0.079,0.0269,0.0,0.1919,0.0523,0.0234,0.0,0.1386,0.0406,0.0061,0.0204,0.0627,0.7234,0.0066,0.7012,0.7467,0.0678,0.0025,0.0579,0.0764,0.0373,0.0018,0.0299,0.0426,0.0242,0.0014,0.0189,0.0295,0.0174,0.0011,0.014,0.0215,0.0129,0.001,0.0098,0.0167,0.0103,0.0009,0.0074,0.0141,0.0083,0.0008,0.0055,0.011,0.0069,0.0007,0.0046,0.0096,0.0059,0.0007,0.0038,0.0083,0.0855,0.0035,0.0743,0.0979,0.2722,0.0088,0.2377,0.3033,0.117,0.0028,0.1087,0.1285,0.0992,0.0024,0.0916,0.1085,0.0835,0.0022,0.0757,0.0906,0.0713,0.0022,0.0636,0.0792,0.0501,0.0023,0.0423,0.0597,0.0603,0.0023,0.0495,0.0674,0.072,0.0025,0.0636,0.0812,0.0737,0.0026,0.0645,0.0832,0.0523,0.0026,0.0436,0.0618,0.0484,0.0026,0.0386,0.0585
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,74,100,-33.8477,46.6215,-214.9021,139.0437,51.4181,3.5722,41.4694,66.3925,-16.9855,0.4218,-18.6989,-15.6977,-10.377,0.3832,-11.7597,-8.9701,6.2319,0.1151,5.8263,6.5985,-16.571,0.4356,-18.2461,-15.2344,152.431,0.2444,151.9397,152.9559,5.5257,0.1452,5.0791,6.0869,0.002,0.0014,0.0,0.0078,0.2356,0.0073,0.2118,0.2644,0.2142,0.0064,0.1938,0.2408,0.9162,0.0035,0.9039,0.9282,1.1211,0.0125,1.0721,1.1607,0.2677,0.0088,0.239,0.2997,0.1068,0.0096,0.0748,0.141,0.1024,0.0128,0.0576,0.1464,0.0823,0.0141,0.0312,0.1335,0.0736,0.016,0.0159,0.1331,0.0535,0.0161,0.0108,0.133,0.0552,0.0184,0.0061,0.1258,0.0724,0.023,0.0074,0.1742,0.0792,0.0263,0.0,0.18,0.0523,0.0235,0.0,0.1412,0.0416,0.0061,0.0201,0.0647,0.7234,0.0066,0.6995,0.7469,0.0678,0.0025,0.0574,0.0771,0.0373,0.0018,0.0315,0.0448,0.0242,0.0014,0.0188,0.0294,0.0174,0.0012,0.0132,0.0215,0.0129,0.001,0.0095,0.0166,0.0103,0.0009,0.0076,0.0134,0.0083,0.0008,0.0056,0.0117,0.0069,0.0007,0.0044,0.0096,0.0059,0.0007,0.0036,0.0082,0.0855,0.0035,0.0727,0.0976,0.2717,0.0086,0.2421,0.3024,0.1167,0.0028,0.1059,0.1262,0.0985,0.0024,0.09,0.1066,0.0833,0.0021,0.0758,0.092,0.0713,0.0022,0.0642,0.0794,0.0507,0.0023,0.0423,0.0587,0.0602,0.0023,0.0515,0.0692,0.0723,0.0025,0.0587,0.0807,0.0737,0.0026,0.0647,0.0826,0.0524,0.0026,0.0442,0.0619,0.0492,0.0026,0.0414,0.0581
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,75,100,-33.5714,44.8344,-186.8607,118.7468,51.3906,3.5554,40.7084,65.0964,-16.9868,0.4137,-18.3679,-15.5528,-10.3865,0.3828,-11.7765,-9.1435,6.2298,0.1159,5.7334,6.6018,-16.5711,0.4269,-17.9824,-15.0381,151.8391,0.1238,151.5078,152.1759,5.5257,0.1423,5.0137,5.9951,0.002,0.0014,0.0,0.0098,0.2365,0.0073,0.2124,0.2605,0.215,0.0065,0.1937,0.236,0.9162,0.0035,0.9014,0.9282,1.1192,0.0127,1.0769,1.1736,0.2687,0.0089,0.2379,0.2977,0.1072,0.0096,0.0724,0.1427,0.1024,0.0128,0.0558,0.1531,0.0824,0.0142,0.039,0.1316,0.0733,0.0162,0.0252,0.1362,0.0534,0.016,0.0057,0.1124,0.0553,0.0181,0.0066,0.1695,0.0716,0.0232,0.0071,0.1545,0.0789,0.0265,0.0,0.1954,0.0537,0.0237,0.0,0.1579,0.0412,0.006,0.0193,0.0687,0.7234,0.0066,0.7001,0.7471,0.0678,0.0024,0.0594,0.0761,0.0373,0.0018,0.0296,0.0445,0.0242,0.0014,0.0193,0.0298,0.0174,0.0012,0.013,0.0213,0.0129,0.001,0.0096,0.017,0.0103,0.0009,0.0074,0.0134,0.0083,0.0008,0.0055,0.0111,0.0069,0.0007,0.0045,0.0096,0.0059,0.0007,0.0035,0.0083,0.0855,0.0035,0.0735,0.1005,0.2729,0.0088,0.2406,0.3016,0.1171,0.0027,0.1067,0.1262,0.0984,0.0024,0.0905,0.1064,0.0837,0.0021,0.077,0.0903,0.0706,0.0022,0.0636,0.0797,0.0505,0.0022,0.0415,0.0574,0.06,0.0022,0.0526,0.068,0.0717,0.0025,0.0642,0.0811,0.073,0.0026,0.0644,0.0848,0.0531,0.0026,0.0428,0.0625,0.049,0.0026,0.0406,0.0579
train_alpha_h200.pbs.o168218529,/scratch/jp09/dd9648/Guided-DFlash/train_alpha_h200.pbs.o168218529,168218529.gadi-pbs,76,100,-34.3928,47.4083,-205.1164,127.4875,51.4079,3.5632,38.5751,64.6401,-16.9865,0.4225,-18.7012,-15.4803,-10.3814,0.3878,-11.773,-9.2112,6.2266,0.1175,5.7817,6.6383,-16.571,0.437,-18.3369,-15.0293,151.8078,0.1097,151.5566,152.0382,5.5257,0.1457,5.0127,6.1133,0.002,0.0014,0.0,0.0078,0.236,0.0078,0.2096,0.2612,0.2147,0.0068,0.1897,0.2368,0.9162,0.0035,0.9001,0.9287,1.1187,0.0126,1.0762,1.1713,0.2684,0.0095,0.2323,0.3023,0.1069,0.0095,0.0787,0.1471,0.1032,0.0129,0.0552,0.147,0.0818,0.0141,0.0331,0.1488,0.0737,0.0161,0.0218,0.1391,0.0532,0.0159,0.0058,0.1176,0.0554,0.0184,0.006,0.1266,0.0718,0.0228,0.0,0.1667,0.0795,0.0261,0.0,0.2,0.0536,0.024,0.0,0.15,0.0414,0.0062,0.0223,0.069,0.7234,0.0065,0.6976,0.7477,0.0678,0.0024,0.0594,0.0763,0.0373,0.0017,0.0303,0.0446,0.0242,0.0014,0.0188,0.0292,0.0174,0.0012,0.0136,0.0226,0.0129,0.001,0.0098,0.0167,0.0103,0.0009,0.0074,0.0134,0.0083,0.0008,0.0053,0.0113,0.0069,0.0007,0.0047,0.0096,0.0059,0.0006,0.0039,0.0083,0.0855,0.0035,0.0734,0.1025,0.2724,0.0094,0.2357,0.3039,0.1165,0.0028,0.1067,0.1274,0.0991,0.0025,0.0896,0.1095,0.0831,0.0021,0.0757,0.0904,0.0711,0.0022,0.063,0.0787,0.0502,0.0023,0.0431,0.0587,0.0605,0.0023,0.0526,0.0684,0.0721,0.0025,0.0607,0.0816,0.0736,0.0026,0.0652,0.0827,0.0525,0.0027,0.0416,0.0626,0.049,0.0027,0.0373,0.0576
